Store ID,Product ID,Date,Forecasted_Demand
S002,P0006,2024-01-27,127.33
S002,P0006,2024-01-28,131.6
S002,P0006,2024-01-29,132.46
S002,P0006,2024-01-30,147.04
S002,P0006,2024-01-31,121.13
S002,P0007,2024-01-02,135.18
S002,P0007,2024-01-03,129.14
S002,P0007,2024-01-04,148.8
S002,P0007,2024-01-05,152.58
S002,P0007,2024-01-06,129.13
S002,P0007,2024-01-07,140.49
S002,P0007,2024-01-08,127.27
S002,P0007,2024-01-09,128.36
S002,P0007,2024-01-10,130.91
S002,P0007,2024-01-11,144.17
S002,P0007,2024-01-12,149.95
S002,P0007,2024-01-13,132.04
S002,P0007,2024-01-14,143.56
S002,P0007,2024-01-15,130.38
S002,P0007,2024-01-16,128.19
S002,P0007,2024-01-17,130.95
S002,P0007,2024-01-18,144.05
S002,P0007,2024-01-19,149.88
S002,P0007,2024-01-20,132.12
S002,P0007,2024-01-21,143.64
S002,P0007,2024-01-22,130.45
S002,P0007,2024-01-23,128.19
S002,P0007,2024-01-24,130.95
S002,P0007,2024-01-25,144.05
S002,P0007,2024-01-26,149.88
S002,P0007,2024-01-27,132.12
S002,P0007,2024-01-28,143.64
S002,P0007,2024-01-29,130.46
S002,P0007,2024-01-30,128.19
S002,P0007,2024-01-31,130.95
S002,P0008,2024-01-02,121.84
S002,P0008,2024-01-03,113.82
S002,P0008,2024-01-04,124.04
S002,P0008,2024-01-05,143.81
S002,P0008,2024-01-06,123.7
S002,P0008,2024-01-07,134.33
S002,P0008,2024-01-08,131.87
S002,P0008,2024-01-09,129.32
S002,P0008,2024-01-10,114.33
S002,P0008,2024-01-11,126.84
S002,P0008,2024-01-12,143.77
S002,P0008,2024-01-13,125.4
S002,P0008,2024-01-14,134.0
S002,P0008,2024-01-15,132.13
S002,P0008,2024-01-16,129.33
S002,P0008,2024-01-17,114.59
S002,P0008,2024-01-18,126.84
S002,P0008,2024-01-19,143.89
S002,P0008,2024-01-20,125.4
S002,P0008,2024-01-21,134.05
S002,P0008,2024-01-22,132.13
S002,P0008,2024-01-23,129.35
S002,P0008,2024-01-24,114.59
S002,P0008,2024-01-25,126.85
S002,P0008,2024-01-26,143.89
S002,P0008,2024-01-27,125.4
S002,P0008,2024-01-28,134.05
S002,P0008,2024-01-29,132.13
S002,P0008,2024-01-30,129.35
S002,P0008,2024-01-31,114.59
S002,P0009,2024-01-02,144.44
S002,P0009,2024-01-03,123.95
S002,P0009,2024-01-04,149.05
S002,P0009,2024-01-05,150.41
S002,P0009,2024-01-06,142.08
S002,P0009,2024-01-07,137.93
S002,P0009,2024-01-08,161.31
S002,P0009,2024-01-09,148.53
S002,P0009,2024-01-10,113.47
S002,P0009,2024-01-11,138.17
S002,P0009,2024-01-12,155.44
S002,P0009,2024-01-13,155.52
S002,P0009,2024-01-14,137.96
S002,P0009,2024-01-15,153.2
S002,P0009,2024-01-16,150.46
S002,P0009,2024-01-17,125.42
S002,P0009,2024-01-18,137.34
S002,P0009,2024-01-19,144.57
S002,P0009,2024-01-20,155.34
S002,P0009,2024-01-21,147.76
S002,P0009,2024-01-22,154.47
S002,P0009,2024-01-23,141.97
S002,P0009,2024-01-24,123.66
S002,P0009,2024-01-25,144.72
S002,P0009,2024-01-26,146.85
S002,P0009,2024-01-27,149.0
S002,P0009,2024-01-28,145.12
S002,P0009,2024-01-29,159.88
S002,P0009,2024-01-30,144.85
S002,P0009,2024-01-31,119.13
S002,P0010,2024-01-02,120.0
S002,P0010,2024-01-03,128.67
S002,P0010,2024-01-04,135.71
S002,P0010,2024-01-05,137.01
S002,P0010,2024-01-06,142.25
S002,P0010,2024-01-07,119.49
S002,P0010,2024-01-08,151.87
S002,P0010,2024-01-09,126.51
S002,P0010,2024-01-10,140.46
S002,P0010,2024-01-11,129.35
S002,P0010,2024-01-12,136.76
S002,P0010,2024-01-13,144.1
S002,P0010,2024-01-14,121.27
S002,P0010,2024-01-15,147.66
S002,P0010,2024-01-16,126.65
S002,P0010,2024-01-17,140.72
S002,P0010,2024-01-18,129.21
S002,P0010,2024-01-19,136.75
S002,P0010,2024-01-20,144.14
S002,P0010,2024-01-21,121.31
S002,P0010,2024-01-22,147.57
S002,P0010,2024-01-23,126.66
S002,P0010,2024-01-24,140.72
S002,P0010,2024-01-25,129.21
S002,P0010,2024-01-26,136.75
S002,P0010,2024-01-27,144.14
S002,P0010,2024-01-28,121.31
S002,P0010,2024-01-29,147.57
S002,P0010,2024-01-30,126.66
S002,P0010,2024-01-31,140.72
S002,P0011,2024-01-02,134.38
S002,P0011,2024-01-03,131.74
S002,P0011,2024-01-04,146.59
S002,P0011,2024-01-05,133.01
S002,P0011,2024-01-06,131.27
S002,P0011,2024-01-07,138.16
S002,P0011,2024-01-08,140.75
S002,P0011,2024-01-09,127.66
S002,P0011,2024-01-10,134.61
S002,P0011,2024-01-11,145.4
S002,P0011,2024-01-12,133.1
S002,P0011,2024-01-13,130.84
S002,P0011,2024-01-14,138.41
S002,P0011,2024-01-15,140.4
S002,P0011,2024-01-16,127.69
S002,P0011,2024-01-17,134.6
S002,P0011,2024-01-18,145.4
S002,P0011,2024-01-19,133.1
S002,P0011,2024-01-20,130.84
S002,P0011,2024-01-21,138.41
S002,P0011,2024-01-22,140.4
S002,P0011,2024-01-23,127.69
S002,P0011,2024-01-24,134.6
S002,P0011,2024-01-25,145.4
S002,P0011,2024-01-26,133.1
S002,P0011,2024-01-27,130.84
S002,P0011,2024-01-28,138.41
S002,P0011,2024-01-29,140.4
S002,P0011,2024-01-30,127.69
S002,P0011,2024-01-31,134.6
S002,P0012,2024-01-02,136.29
S002,P0012,2024-01-03,137.41
S002,P0012,2024-01-04,145.21
S002,P0012,2024-01-05,149.64
S002,P0012,2024-01-06,145.17
S002,P0012,2024-01-07,145.55
S002,P0012,2024-01-08,127.66
S002,P0012,2024-01-09,124.53
S002,P0012,2024-01-10,151.36
S002,P0012,2024-01-11,140.63
S002,P0012,2024-01-12,141.25
S002,P0012,2024-01-13,157.22
S002,P0012,2024-01-14,140.1
S002,P0012,2024-01-15,122.9
S002,P0012,2024-01-16,134.49
S002,P0012,2024-01-17,145.1
S002,P0012,2024-01-18,138.44
S002,P0012,2024-01-19,149.05
S002,P0012,2024-01-20,150.99
S002,P0012,2024-01-21,139.79
S002,P0012,2024-01-22,128.7
S002,P0012,2024-01-23,128.7
S002,P0012,2024-01-24,146.09
S002,P0012,2024-01-25,142.5
S002,P0012,2024-01-26,143.93
S002,P0012,2024-01-27,152.78
S002,P0012,2024-01-28,142.39
S002,P0012,2024-01-29,124.39
S002,P0012,2024-01-30,130.92
S002,P0012,2024-01-31,147.54
S002,P0013,2024-01-02,140.07
S002,P0013,2024-01-03,142.37
S002,P0013,2024-01-04,109.87
S002,P0013,2024-01-05,136.47
S002,P0013,2024-01-06,136.27
S002,P0013,2024-01-07,153.3
S002,P0013,2024-01-08,131.83
S002,P0013,2024-01-09,124.56
S002,P0013,2024-01-10,137.72
S002,P0013,2024-01-11,114.64
S002,P0013,2024-01-12,143.7
S002,P0013,2024-01-13,133.76
S002,P0013,2024-01-14,145.45
S002,P0013,2024-01-15,131.23
S002,P0013,2024-01-16,130.91
S002,P0013,2024-01-17,144.66
S002,P0013,2024-01-18,111.82
S002,P0013,2024-01-19,135.84
S002,P0013,2024-01-20,132.54
S002,P0013,2024-01-21,152.24
S002,P0013,2024-01-22,135.69
S002,P0013,2024-01-23,126.68
S002,P0013,2024-01-24,138.52
S002,P0013,2024-01-25,112.8
S002,P0013,2024-01-26,142.08
S002,P0013,2024-01-27,134.65
S002,P0013,2024-01-28,147.41
S002,P0013,2024-01-29,131.37
S002,P0013,2024-01-30,129.12
S002,P0013,2024-01-31,143.75
S002,P0014,2024-01-02,151.63
S002,P0014,2024-01-03,128.15
S002,P0014,2024-01-04,144.53
S002,P0014,2024-01-05,136.15
S002,P0014,2024-01-06,122.38
S002,P0014,2024-01-07,126.3
S002,P0014,2024-01-08,131.89
S002,P0014,2024-01-09,133.49
S002,P0014,2024-01-10,141.16
S002,P0014,2024-01-11,134.96
S002,P0014,2024-01-12,146.61
S002,P0014,2024-01-13,107.96
S002,P0014,2024-01-14,135.26
S002,P0014,2024-01-15,134.22
S002,P0014,2024-01-16,141.14
S002,P0014,2024-01-17,134.85
S002,P0014,2024-01-18,140.29
S002,P0014,2024-01-19,142.0
S002,P0014,2024-01-20,112.19
S002,P0014,2024-01-21,131.86
S002,P0014,2024-01-22,136.61
S002,P0014,2024-01-23,138.62
S002,P0014,2024-01-24,136.99
S002,P0014,2024-01-25,138.48
S002,P0014,2024-01-26,143.54
S002,P0014,2024-01-27,110.87
S002,P0014,2024-01-28,132.97
S002,P0014,2024-01-29,135.68
S002,P0014,2024-01-30,139.43
S002,P0014,2024-01-31,136.3
S002,P0015,2024-01-02,135.92
S002,P0015,2024-01-03,148.59
S002,P0015,2024-01-04,137.6
S002,P0015,2024-01-05,127.52
S002,P0015,2024-01-06,121.01
S002,P0015,2024-01-07,130.1
S002,P0015,2024-01-08,113.17
S002,P0015,2024-01-09,135.63
S002,P0015,2024-01-10,148.32
S002,P0015,2024-01-11,136.84
S002,P0015,2024-01-12,128.54
S002,P0015,2024-01-13,122.5
S002,P0015,2024-01-14,131.41
S002,P0015,2024-01-15,112.35
S002,P0015,2024-01-16,135.63
S002,P0015,2024-01-17,148.31
S002,P0015,2024-01-18,136.83
S002,P0015,2024-01-19,128.56
S002,P0015,2024-01-20,122.52
S002,P0015,2024-01-21,131.43
S002,P0015,2024-01-22,112.33
S002,P0015,2024-01-23,135.63
S002,P0015,2024-01-24,148.31
S002,P0015,2024-01-25,136.83
S002,P0015,2024-01-26,128.56
S002,P0015,2024-01-27,122.53
S002,P0015,2024-01-28,131.43
S002,P0015,2024-01-29,112.33
S002,P0015,2024-01-30,135.63
S002,P0015,2024-01-31,148.31
S002,P0016,2024-01-02,129.36
S002,P0016,2024-01-03,134.37
S002,P0016,2024-01-04,157.02
S002,P0016,2024-01-05,137.14
S002,P0016,2024-01-06,145.0
S002,P0016,2024-01-07,141.23
S002,P0016,2024-01-08,126.54
S002,P0016,2024-01-09,130.2
S002,P0016,2024-01-10,131.17
S002,P0016,2024-01-11,156.26
S002,P0016,2024-01-12,135.68
S002,P0016,2024-01-13,153.41
S002,P0016,2024-01-14,135.24
S002,P0016,2024-01-15,127.39
S002,P0016,2024-01-16,129.4
S002,P0016,2024-01-17,131.45
S002,P0016,2024-01-18,156.68
S002,P0016,2024-01-19,134.81
S002,P0016,2024-01-20,154.52
S002,P0016,2024-01-21,133.69
S002,P0016,2024-01-22,129.36
S002,P0016,2024-01-23,127.28
S002,P0016,2024-01-24,133.61
S002,P0016,2024-01-25,154.57
S002,P0016,2024-01-26,136.75
S002,P0016,2024-01-27,152.84
S002,P0016,2024-01-28,135.04
S002,P0016,2024-01-29,128.38
S002,P0016,2024-01-30,127.85
S002,P0016,2024-01-31,133.46
S002,P0017,2024-01-02,142.7
S002,P0017,2024-01-03,135.36
S002,P0017,2024-01-04,150.77
S002,P0017,2024-01-05,125.83
S002,P0017,2024-01-06,113.23
S002,P0017,2024-01-07,138.85
S002,P0017,2024-01-08,123.16
S002,P0017,2024-01-09,136.41
S002,P0017,2024-01-10,139.85
S002,P0017,2024-01-11,142.99
S002,P0017,2024-01-12,128.55
S002,P0017,2024-01-13,114.23
S002,P0017,2024-01-14,133.25
S002,P0017,2024-01-15,127.27
S002,P0017,2024-01-16,136.16
S002,P0017,2024-01-17,140.03
S002,P0017,2024-01-18,142.7
S002,P0017,2024-01-19,128.65
S002,P0017,2024-01-20,114.26
S002,P0017,2024-01-21,133.05
S002,P0017,2024-01-22,127.43
S002,P0017,2024-01-23,136.15
S002,P0017,2024-01-24,140.03
S002,P0017,2024-01-25,142.69
S002,P0017,2024-01-26,128.66
S002,P0017,2024-01-27,114.26
S002,P0017,2024-01-28,133.04
S002,P0017,2024-01-29,127.43
S002,P0017,2024-01-30,136.15
S002,P0017,2024-01-31,140.03
S002,P0018,2024-01-02,121.39
S002,P0018,2024-01-03,160.53
S002,P0018,2024-01-04,135.3
S002,P0018,2024-01-05,139.24
S002,P0018,2024-01-06,133.32
S002,P0018,2024-01-07,148.22
S002,P0018,2024-01-08,145.48
S002,P0018,2024-01-09,136.3
S002,P0018,2024-01-10,145.92
S002,P0018,2024-01-11,144.04
S002,P0018,2024-01-12,128.84
S002,P0018,2024-01-13,146.24
S002,P0018,2024-01-14,139.87
S002,P0018,2024-01-15,148.79
S002,P0018,2024-01-16,130.09
S002,P0018,2024-01-17,151.49
S002,P0018,2024-01-18,139.01
S002,P0018,2024-01-19,133.44
S002,P0018,2024-01-20,141.95
S002,P0018,2024-01-21,143.69
S002,P0018,2024-01-22,145.42
S002,P0018,2024-01-23,133.24
S002,P0018,2024-01-24,148.62
S002,P0018,2024-01-25,141.62
S002,P0018,2024-01-26,131.06
S002,P0018,2024-01-27,144.11
S002,P0018,2024-01-28,141.71
S002,P0018,2024-01-29,147.21
S002,P0018,2024-01-30,131.6
S002,P0018,2024-01-31,150.11
S002,P0019,2024-01-02,132.03
S002,P0019,2024-01-03,135.94
S002,P0019,2024-01-04,143.57
S002,P0019,2024-01-05,143.38
S002,P0019,2024-01-06,120.08
S002,P0019,2024-01-07,108.13
S002,P0019,2024-01-08,131.03
S002,P0019,2024-01-09,129.63
S002,P0019,2024-01-10,131.59
S002,P0019,2024-01-11,151.42
S002,P0019,2024-01-12,144.94
S002,P0019,2024-01-13,116.43
S002,P0019,2024-01-14,111.89
S002,P0019,2024-01-15,134.26
S002,P0019,2024-01-16,128.99
S002,P0019,2024-01-17,131.19
S002,P0019,2024-01-18,151.83
S002,P0019,2024-01-19,145.02
S002,P0019,2024-01-20,116.15
S002,P0019,2024-01-21,111.87
S002,P0019,2024-01-22,134.38
S002,P0019,2024-01-23,128.91
S002,P0019,2024-01-24,131.12
S002,P0019,2024-01-25,151.9
S002,P0019,2024-01-26,145.04
S002,P0019,2024-01-27,116.1
S002,P0019,2024-01-28,111.88
S002,P0019,2024-01-29,134.41
S002,P0019,2024-01-30,128.9
S002,P0019,2024-01-31,131.11
S002,P0020,2024-01-02,154.14
S002,P0020,2024-01-03,152.66
S002,P0020,2024-01-04,120.51
S002,P0020,2024-01-05,125.18
S002,P0020,2024-01-06,158.27
S002,P0020,2024-01-07,140.51
S002,P0020,2024-01-08,136.83
S002,P0020,2024-01-09,149.18
S002,P0020,2024-01-10,166.3
S002,P0020,2024-01-11,118.57
S002,P0020,2024-01-12,129.59
S002,P0020,2024-01-13,157.35
S002,P0020,2024-01-14,143.75
S002,P0020,2024-01-15,137.29
S002,P0020,2024-01-16,150.63
S002,P0020,2024-01-17,165.04
S002,P0020,2024-01-18,119.23
S002,P0020,2024-01-19,129.06
S002,P0020,2024-01-20,157.65
S002,P0020,2024-01-21,143.48
S002,P0020,2024-01-22,137.41
S002,P0020,2024-01-23,150.5
S002,P0020,2024-01-24,165.13
S002,P0020,2024-01-25,119.18
S002,P0020,2024-01-26,129.1
S002,P0020,2024-01-27,157.63
S002,P0020,2024-01-28,143.5
S002,P0020,2024-01-29,137.4
S002,P0020,2024-01-30,150.51
S002,P0020,2024-01-31,165.13
S003,P0001,2024-01-02,123.95
S003,P0001,2024-01-03,135.91
S003,P0001,2024-01-04,122.03
S003,P0001,2024-01-05,135.34
S003,P0001,2024-01-06,131.99
S003,P0001,2024-01-07,127.2
S003,P0001,2024-01-08,119.99
S003,P0001,2024-01-09,123.66
S003,P0001,2024-01-10,136.47
S003,P0001,2024-01-11,121.44
S003,P0001,2024-01-12,135.43
S003,P0001,2024-01-13,132.37
S003,P0001,2024-01-14,127.59
S003,P0001,2024-01-15,120.01
S003,P0001,2024-01-16,123.66
S003,P0001,2024-01-17,136.48
S003,P0001,2024-01-18,121.44
S003,P0001,2024-01-19,135.43
S003,P0001,2024-01-20,132.37
S003,P0001,2024-01-21,127.59
S003,P0001,2024-01-22,120.01
S003,P0001,2024-01-23,123.66
S003,P0001,2024-01-24,136.48
S003,P0001,2024-01-25,121.44
S003,P0001,2024-01-26,135.43
S003,P0001,2024-01-27,132.37
S003,P0001,2024-01-28,127.59
S003,P0001,2024-01-29,120.01
S003,P0001,2024-01-30,123.66
S003,P0001,2024-01-31,136.48
S003,P0002,2024-01-02,129.89
S003,P0002,2024-01-03,142.08
S003,P0002,2024-01-04,170.0
S003,P0002,2024-01-05,143.94
S003,P0002,2024-01-06,132.31
S003,P0002,2024-01-07,137.58
S003,P0002,2024-01-08,126.16
S003,P0002,2024-01-09,137.27
S003,P0002,2024-01-10,147.36
S003,P0002,2024-01-11,164.35
S003,P0002,2024-01-12,149.82
S003,P0002,2024-01-13,135.03
S003,P0002,2024-01-14,137.47
S003,P0002,2024-01-15,129.7
S003,P0002,2024-01-16,138.41
S003,P0002,2024-01-17,145.0
S003,P0002,2024-01-18,165.41
S003,P0002,2024-01-19,150.56
S003,P0002,2024-01-20,133.55
S003,P0002,2024-01-21,138.04
S003,P0002,2024-01-22,130.2
S003,P0002,2024-01-23,137.5
S003,P0002,2024-01-24,145.38
S003,P0002,2024-01-25,165.76
S003,P0002,2024-01-26,149.99
S003,P0002,2024-01-27,133.78
S003,P0002,2024-01-28,138.27
S003,P0002,2024-01-29,129.84
S003,P0002,2024-01-30,137.63
S003,P0002,2024-01-31,145.54
S003,P0003,2024-01-02,120.57
S003,P0003,2024-01-03,125.61
S003,P0003,2024-01-04,146.38
S003,P0003,2024-01-05,124.82
S003,P0003,2024-01-06,129.14
S003,P0003,2024-01-07,86.22
S003,P0003,2024-01-08,126.49
S003,P0003,2024-01-09,137.37
S003,P0003,2024-01-10,122.41
S003,P0003,2024-01-11,153.24
S003,P0003,2024-01-12,117.08
S003,P0003,2024-01-13,136.65
S003,P0003,2024-01-14,89.05
S003,P0003,2024-01-15,118.37
S003,P0003,2024-01-16,138.18
S003,P0003,2024-01-17,124.27
S003,P0003,2024-01-18,152.67
S003,P0003,2024-01-19,116.2
S003,P0003,2024-01-20,134.56
S003,P0003,2024-01-21,88.45
S003,P0003,2024-01-22,119.89
S003,P0003,2024-01-23,139.43
S003,P0003,2024-01-24,124.75
S003,P0003,2024-01-25,152.25
S003,P0003,2024-01-26,115.22
S003,P0003,2024-01-27,134.0
S003,P0003,2024-01-28,88.63
S003,P0003,2024-01-29,120.54
S003,P0003,2024-01-30,140.05
S003,P0003,2024-01-31,124.82
S003,P0004,2024-01-02,131.01
S003,P0004,2024-01-03,120.22
S003,P0004,2024-01-04,125.07
S003,P0004,2024-01-05,138.34
S003,P0004,2024-01-06,145.17
S003,P0004,2024-01-07,140.12
S003,P0004,2024-01-08,121.32
S003,P0004,2024-01-09,132.49
S003,P0004,2024-01-10,122.0
S003,P0004,2024-01-11,124.38
S003,P0004,2024-01-12,138.42
S003,P0004,2024-01-13,146.03
S003,P0004,2024-01-14,139.9
S003,P0004,2024-01-15,122.88
S003,P0004,2024-01-16,132.45
S003,P0004,2024-01-17,122.47
S003,P0004,2024-01-18,124.28
S003,P0004,2024-01-19,138.74
S003,P0004,2024-01-20,145.93
S003,P0004,2024-01-21,140.13
S003,P0004,2024-01-22,122.79
S003,P0004,2024-01-23,132.62
S003,P0004,2024-01-24,122.38
S003,P0004,2024-01-25,124.41
S003,P0004,2024-01-26,138.67
S003,P0004,2024-01-27,146.03
S003,P0004,2024-01-28,140.07
S003,P0004,2024-01-29,122.87
S003,P0004,2024-01-30,132.57
S003,P0004,2024-01-31,122.44
S003,P0005,2024-01-02,124.69
S003,P0005,2024-01-03,143.79
S003,P0005,2024-01-04,134.71
S003,P0005,2024-01-05,123.29
S003,P0005,2024-01-06,123.84
S003,P0005,2024-01-07,154.53
S003,P0005,2024-01-08,146.3
S003,P0005,2024-01-09,135.65
S003,P0005,2024-01-10,138.9
S003,P0005,2024-01-11,136.25
S003,P0005,2024-01-12,124.73
S003,P0005,2024-01-13,131.65
S003,P0005,2024-01-14,147.1
S003,P0005,2024-01-15,153.38
S003,P0005,2024-01-16,133.44
S003,P0005,2024-01-17,140.68
S003,P0005,2024-01-18,134.77
S003,P0005,2024-01-19,125.94
S003,P0005,2024-01-20,130.27
S003,P0005,2024-01-21,148.33
S003,P0005,2024-01-22,152.27
S003,P0005,2024-01-23,134.28
S003,P0005,2024-01-24,139.95
S003,P0005,2024-01-25,135.42
S003,P0005,2024-01-26,125.37
S003,P0005,2024-01-27,130.78
S003,P0005,2024-01-28,147.88
S003,P0005,2024-01-29,152.67
S003,P0005,2024-01-30,133.94
S003,P0005,2024-01-31,140.25
S003,P0006,2024-01-02,143.64
S003,P0006,2024-01-03,123.63
S003,P0006,2024-01-04,140.14
S003,P0006,2024-01-05,136.9
S003,P0006,2024-01-06,157.34
S003,P0006,2024-01-07,131.92
S003,P0006,2024-01-08,126.37
S003,P0006,2024-01-09,155.01
S003,P0006,2024-01-10,130.94
S003,P0006,2024-01-11,139.07
S003,P0006,2024-01-12,138.14
S003,P0006,2024-01-13,156.44
S003,P0006,2024-01-14,129.76
S003,P0006,2024-01-15,122.83
S003,P0006,2024-01-16,155.21
S003,P0006,2024-01-17,131.05
S003,P0006,2024-01-18,139.06
S003,P0006,2024-01-19,138.16
S003,P0006,2024-01-20,156.43
S003,P0006,2024-01-21,129.73
S003,P0006,2024-01-22,122.77
S003,P0006,2024-01-23,155.21
S003,P0006,2024-01-24,131.05
S003,P0006,2024-01-25,139.06
S003,P0006,2024-01-26,138.16
S003,P0006,2024-01-27,156.43
S003,P0006,2024-01-28,129.73
S003,P0006,2024-01-29,122.77
S003,P0006,2024-01-30,155.21
S003,P0006,2024-01-31,131.05
S003,P0007,2024-01-02,143.22
S003,P0007,2024-01-03,147.29
S003,P0007,2024-01-04,124.56
S003,P0007,2024-01-05,128.21
S003,P0007,2024-01-06,131.11
S003,P0007,2024-01-07,162.27
S003,P0007,2024-01-08,134.48
S003,P0007,2024-01-09,149.32
S003,P0007,2024-01-10,147.3
S003,P0007,2024-01-11,127.72
S003,P0007,2024-01-12,127.26
S003,P0007,2024-01-13,130.84
S003,P0007,2024-01-14,159.18
S003,P0007,2024-01-15,133.38
S003,P0007,2024-01-16,149.13
S003,P0007,2024-01-17,147.3
S003,P0007,2024-01-18,127.63
S003,P0007,2024-01-19,127.28
S003,P0007,2024-01-20,130.85
S003,P0007,2024-01-21,159.26
S003,P0007,2024-01-22,133.41
S003,P0007,2024-01-23,149.14
S003,P0007,2024-01-24,147.3
S003,P0007,2024-01-25,127.63
S003,P0007,2024-01-26,127.28
S003,P0007,2024-01-27,130.85
S003,P0007,2024-01-28,159.26
S003,P0007,2024-01-29,133.41
S003,P0007,2024-01-30,149.14
S003,P0007,2024-01-31,147.3
S003,P0008,2024-01-02,139.66
S003,P0008,2024-01-03,136.66
S003,P0008,2024-01-04,124.0
S003,P0008,2024-01-05,136.88
S003,P0008,2024-01-06,132.16
S003,P0008,2024-01-07,126.77
S003,P0008,2024-01-08,153.27
S003,P0008,2024-01-09,122.57
S003,P0008,2024-01-10,135.1
S003,P0008,2024-01-11,140.37
S003,P0008,2024-01-12,119.7
S003,P0008,2024-01-13,136.9
S003,P0008,2024-01-14,136.68
S003,P0008,2024-01-15,135.71
S003,P0008,2024-01-16,130.32
S003,P0008,2024-01-17,141.81
S003,P0008,2024-01-18,126.04
S003,P0008,2024-01-19,129.24
S003,P0008,2024-01-20,139.46
S003,P0008,2024-01-21,125.25
S003,P0008,2024-01-22,145.87
S003,P0008,2024-01-23,129.63
S003,P0008,2024-01-24,133.38
S003,P0008,2024-01-25,135.86
S003,P0008,2024-01-26,126.18
S003,P0008,2024-01-27,133.91
S003,P0008,2024-01-28,134.07
S003,P0008,2024-01-29,141.28
S003,P0008,2024-01-30,126.64
S003,P0008,2024-01-31,140.79
S003,P0009,2024-01-02,139.52
S003,P0009,2024-01-03,135.72
S003,P0009,2024-01-04,143.05
S003,P0009,2024-01-05,128.62
S003,P0009,2024-01-06,141.94
S003,P0009,2024-01-07,141.11
S003,P0009,2024-01-08,147.26
S003,P0009,2024-01-09,152.94
S003,P0009,2024-01-10,136.84
S003,P0009,2024-01-11,138.51
S003,P0009,2024-01-12,124.37
S003,P0009,2024-01-13,140.73
S003,P0009,2024-01-14,141.93
S003,P0009,2024-01-15,148.21
S003,P0009,2024-01-16,153.53
S003,P0009,2024-01-17,136.77
S003,P0009,2024-01-18,138.19
S003,P0009,2024-01-19,124.15
S003,P0009,2024-01-20,140.69
S003,P0009,2024-01-21,141.99
S003,P0009,2024-01-22,148.27
S003,P0009,2024-01-23,153.55
S003,P0009,2024-01-24,136.76
S003,P0009,2024-01-25,138.18
S003,P0009,2024-01-26,124.14
S003,P0009,2024-01-27,140.69
S003,P0009,2024-01-28,142.0
S003,P0009,2024-01-29,148.28
S003,P0009,2024-01-30,153.55
S003,P0009,2024-01-31,136.76
S003,P0010,2024-01-02,128.79
S003,P0010,2024-01-03,134.34
S003,P0010,2024-01-04,139.0
S003,P0010,2024-01-05,117.96
S003,P0010,2024-01-06,142.11
S003,P0010,2024-01-07,135.9
S003,P0010,2024-01-08,157.28
S003,P0010,2024-01-09,142.9
S003,P0010,2024-01-10,134.35
S003,P0010,2024-01-11,136.33
S003,P0010,2024-01-12,113.84
S003,P0010,2024-01-13,147.88
S003,P0010,2024-01-14,136.12
S003,P0010,2024-01-15,145.41
S003,P0010,2024-01-16,143.57
S003,P0010,2024-01-17,134.4
S003,P0010,2024-01-18,136.21
S003,P0010,2024-01-19,113.63
S003,P0010,2024-01-20,148.16
S003,P0010,2024-01-21,136.13
S003,P0010,2024-01-22,144.84
S003,P0010,2024-01-23,143.6
S003,P0010,2024-01-24,134.41
S003,P0010,2024-01-25,136.21
S003,P0010,2024-01-26,113.62
S003,P0010,2024-01-27,148.17
S003,P0010,2024-01-28,136.13
S003,P0010,2024-01-29,144.81
S003,P0010,2024-01-30,143.6
S003,P0010,2024-01-31,134.41
S003,P0011,2024-01-02,155.88
S003,P0011,2024-01-03,125.13
S003,P0011,2024-01-04,149.16
S003,P0011,2024-01-05,138.71
S003,P0011,2024-01-06,159.72
S003,P0011,2024-01-07,135.48
S003,P0011,2024-01-08,128.42
S003,P0011,2024-01-09,145.78
S003,P0011,2024-01-10,114.09
S003,P0011,2024-01-11,137.52
S003,P0011,2024-01-12,130.33
S003,P0011,2024-01-13,156.76
S003,P0011,2024-01-14,136.6
S003,P0011,2024-01-15,135.34
S003,P0011,2024-01-16,155.2
S003,P0011,2024-01-17,123.81
S003,P0011,2024-01-18,145.18
S003,P0011,2024-01-19,134.25
S003,P0011,2024-01-20,156.22
S003,P0011,2024-01-21,131.98
S003,P0011,2024-01-22,127.99
S003,P0011,2024-01-23,147.02
S003,P0011,2024-01-24,116.79
S003,P0011,2024-01-25,140.93
S003,P0011,2024-01-26,133.62
S003,P0011,2024-01-27,159.14
S003,P0011,2024-01-28,137.55
S003,P0011,2024-01-29,134.73
S003,P0011,2024-01-30,153.27
S003,P0011,2024-01-31,121.08
S003,P0012,2024-01-02,153.19
S003,P0012,2024-01-03,128.72
S003,P0012,2024-01-04,137.73
S003,P0012,2024-01-05,122.96
S003,P0012,2024-01-06,130.83
S003,P0012,2024-01-07,151.15
S003,P0012,2024-01-08,123.47
S003,P0012,2024-01-09,153.09
S003,P0012,2024-01-10,130.14
S003,P0012,2024-01-11,136.9
S003,P0012,2024-01-12,122.79
S003,P0012,2024-01-13,131.25
S003,P0012,2024-01-14,151.33
S003,P0012,2024-01-15,123.49
S003,P0012,2024-01-16,153.14
S003,P0012,2024-01-17,130.14
S003,P0012,2024-01-18,136.88
S003,P0012,2024-01-19,122.8
S003,P0012,2024-01-20,131.25
S003,P0012,2024-01-21,151.33
S003,P0012,2024-01-22,123.49
